query	qlen.bp	qtrans.aa	hit	hlen.aa
Cladocopium220394_c0_seq5	2742	190	sp|P94575|ALLP_BACSU	490
Cladocopium220394_c0_seq6	2304	406	sp|P94575|ALLP_BACSU	490
Cladocopium220394_c0_seq7	2365	209	sp|Q9LZD0|NCS1_ARATH	599
Cladocopium220399_c1_seq1	5145	1653	sp|Q9Y6D6|BIG1_HUMAN	1849
Cladocopium220400_c0_seq1	1755	184	sp|Q8BSM7|LAT3_MOUSE	564
Cladocopium220400_c0_seq2	1723	184	sp|Q8BSM7|LAT3_MOUSE	564
Cladocopium220400_c0_seq3	1688	184	sp|Q8BSM7|LAT3_MOUSE	564
Cladocopium220400_c0_seq4	1720	184	sp|Q8BSM7|LAT3_MOUSE	564
Cladocopium220426_c0_seq1	1361	386	sp|Q9P7C3|MNS1_SCHPO	521
Cladocopium220426_c0_seq2	2237	567	sp|Q9P7C3|MNS1_SCHPO	521
Cladocopium220431_c0_seq1	1552	267	sp|P45315|SOHB_HAEIN	353
Cladocopium220431_c0_seq2	1564	267	sp|P45315|SOHB_HAEIN	353
Cladocopium220474_c0_seq1	2184	295	sp|Q9EQ60|CAC1H_RAT	2359
Cladocopium220492_c0_seq1	1191	123	sp|Q55CS8|MPL2_DICDI	695
Cladocopium220500_c1_seq3	1436	179	sp|Q0IIH7|ST14_BOVIN	855
Cladocopium220511_c0_seq1	1151	120	sp|P32091|MUTT_STRAM	154
Cladocopium220512_c0_seq1	801	130	sp|F2Z461|HERC6_MOUSE	1003
Cladocopium220532_c0_seq1	3038	609	sp|Q58A42|DD3_DICDI	616
Cladocopium220532_c0_seq2	2996	595	sp|Q58A42|DD3_DICDI	616
Cladocopium220535_c1_seq1	1401	345	sp|P00883|ALDOA_RABIT	364
Cladocopium220539_c0_seq1	3190	712	sp|A0A509AKL0|KGP_PLABA	856
Cladocopium220555_c0_seq1	597	157	sp|O78415|PETD_GUITH	160
Cladocopium220556_c0_seq1	2565	81	sp|Q9ZSA2|CDPKL_ARATH	531
Cladocopium220556_c0_seq2	2327	81	sp|Q9ZSA2|CDPKL_ARATH	531
Cladocopium220556_c0_seq3	1993	70	sp|A0A509AHB6|CDPK1_PLABA	523
Cladocopium220562_c0_seq1	1467	257	sp|Q8BKJ9|SIR7_MOUSE	402
Cladocopium220562_c0_seq2	1431	238	sp|B8ARK7|SIR1_ORYSI	484
Cladocopium220589_c0_seq1	1634	447	sp|P05044|SORCN_CRIGR	198
Cladocopium220589_c0_seq4	1546	447	sp|P05044|SORCN_CRIGR	198
Cladocopium220593_c0_seq1	2807	868	sp|O35643|AP1B1_MOUSE	943
Cladocopium220607_c0_seq1	2071	202	sp|Q9VEX6|ATD3A_DROME	604
Cladocopium220607_c0_seq2	1949	202	sp|Q9VEX6|ATD3A_DROME	604
Cladocopium220611_c0_seq1	7970	206	sp|Q5ZI11|LRC45_CHICK	670
Cladocopium220615_c0_seq1	671	142	sp|A4YCR6|EF1A_METS5	435
Cladocopium220617_c0_seq1	1406	410	sp|O74803|RHP23_SCHPO	368
Cladocopium220617_c0_seq2	1382	402	sp|O74803|RHP23_SCHPO	368
Cladocopium220630_c0_seq1	1470	167	sp|O06000|RS1H_BACC1	382
Cladocopium220630_c0_seq2	1584	231	sp|O06000|RS1H_BACC1	382
Cladocopium220657_c0_seq1	3463	724	sp|Q9NZ71|RTEL1_HUMAN	1219
Cladocopium220666_c0_seq1	1288	141	sp|O74377|SULH1_SCHPO	877
Cladocopium220666_c0_seq2	1924	141	sp|O74377|SULH1_SCHPO	877
Cladocopium220666_c0_seq3	2519	141	sp|O74377|SULH1_SCHPO	877
Cladocopium220666_c0_seq4	1732	141	sp|O74377|SULH1_SCHPO	877
Cladocopium220666_c0_seq5	1593	372	sp|Q02920|NO70_SOYBN	485
Cladocopium220666_c0_seq6	1480	141	sp|O74377|SULH1_SCHPO	877
Cladocopium220666_c0_seq7	2075	141	sp|O74377|SULH1_SCHPO	877
Cladocopium220666_c0_seq8	2327	141	sp|O74377|SULH1_SCHPO	877
Cladocopium220666_c0_seq9	1883	141	sp|O74377|SULH1_SCHPO	877
Cladocopium220720_c0_seq1	5003	566	sp|Q9BYK8|HELZ2_HUMAN	2649
Cladocopium220720_c0_seq2	5014	566	sp|Q9BYK8|HELZ2_HUMAN	2649
Cladocopium220722_c0_seq1	1885	136	sp|Q10202|DBP3_SCHPO	578
Cladocopium220750_c0_seq6	809	105	sp|Q9FJ09|IMPA5_ARATH	519
Cladocopium220765_c0_seq1	3752	446	sp|P96202|PPSC_MYCTU	2188
Cladocopium220765_c0_seq2	3788	446	sp|P96202|PPSC_MYCTU	2188
Cladocopium220765_c0_seq3	3740	446	sp|P96202|PPSC_MYCTU	2188
Cladocopium220765_c0_seq4	3800	446	sp|P96202|PPSC_MYCTU	2188
Cladocopium220782_c0_seq1	1365	170	sp|Q8FBV0|MDTL_ECOL6	391
Cladocopium220782_c0_seq2	1925	170	sp|Q8FBV0|MDTL_ECOL6	391
Cladocopium220783_c0_seq1	2631	193	sp|Q6NWJ4|DNJC2_DANRE	618
Cladocopium220819_c0_seq1	1001	77	sp|Q27960|NPT2B_BOVIN	693
Cladocopium220862_c0_seq1	1470	301	sp|Q0WVK7|PPR12_ARATH	741
Cladocopium220870_c0_seq1	3141	303	sp|Q9FV50|MAP1D_ARATH	350
Cladocopium220885_c0_seq1	2343	462	sp|F1QWK4|MCA3B_DANRE	1673
Cladocopium220901_c0_seq1	2420	643	sp|Q09764|YA7B_SCHPO	958
Cladocopium220901_c0_seq2	2489	676	sp|Q09764|YA7B_SCHPO	958
Cladocopium220907_c0_seq1	1937	212	sp|Q93YN9|IPPK_ARATH	451
Cladocopium220907_c0_seq3	1904	221	sp|Q93YN9|IPPK_ARATH	451
Cladocopium220930_c0_seq2	1690	282	sp|Q5JU67|CF157_HUMAN	520
Cladocopium220930_c0_seq3	1818	223	sp|A8JID5|CF157_CHLRE	1206
Cladocopium220970_c0_seq1	3945	1179	sp|Q84WU2|UBP13_ARATH	1115
Cladocopium220971_c0_seq1	1666	72	sp|Q9SVV9|AML3_ARATH	759
Cladocopium220971_c0_seq2	1684	72	sp|Q9SVV9|AML3_ARATH	759
Cladocopium220971_c0_seq3	2184	557	sp|Q8W103|CHR24_ARATH	1090
Cladocopium220971_c0_seq4	2005	557	sp|Q8W103|CHR24_ARATH	1090
Cladocopium220971_c0_seq5	2084	557	sp|Q8W103|CHR24_ARATH	1090
Cladocopium220971_c0_seq6	1663	72	sp|Q9SVV9|AML3_ARATH	759
Cladocopium220971_c0_seq7	1645	72	sp|Q9SVV9|AML3_ARATH	759
Cladocopium220987_c0_seq1	2053	140	sp|A1ZAU8|PTRO_DROME	1630
Cladocopium220987_c0_seq2	2065	140	sp|A1ZAU8|PTRO_DROME	1630
Cladocopium220991_c0_seq1	1577	355	sp|P27034|BGLS_RHIRD	818
Cladocopium220993_c0_seq1	2483	260	sp|B8DAM3|ARCA_LISMH	410
Cladocopium220993_c0_seq2	2506	406	sp|Q8NUK7|ARCA_STAAW	411
Cladocopium220993_c0_seq4	1161	228	sp|B8DAM3|ARCA_LISMH	410
Cladocopium220993_c0_seq7	2462	258	sp|B8DAM3|ARCA_LISMH	410
Cladocopium221002_c0_seq1	1532	133	sp|Q8TE60|ATS18_HUMAN	1221
Cladocopium221002_c0_seq2	1591	133	sp|Q8TE60|ATS18_HUMAN	1221
Cladocopium221016_c0_seq1	2460	648	sp|Q94464|DYNA_DICDI	853
Cladocopium221053_c0_seq1	2808	168	sp|Q9XZP2|CALM2_BRAFL	149
Cladocopium221060_c0_seq1	1399	318	sp|Q922R0|PRKX_MOUSE	355
Cladocopium221074_c0_seq1	1292	331	sp|A3MS62|DNLI_PYRCJ	583
Cladocopium221082_c0_seq1	1601	154	sp|Q9SVV9|AML3_ARATH	759
Cladocopium221097_c0_seq1	2073	528	sp|Q04499|PROD_DROME	681
Cladocopium221104_c0_seq1	1110	204	sp|Q9SAC6|GWD1_ARATH	1399
Cladocopium221105_c0_seq3	7274	1217	sp|Q09854|MOK11_SCHPO	2397
Cladocopium221105_c0_seq4	7319	1217	sp|Q09854|MOK11_SCHPO	2397
Cladocopium221135_c0_seq1	667	201	sp|Q40301|FCPE_MACPY	212
Cladocopium221135_c0_seq2	1450	352	sp|Q40299|FCPC_MACPY	216
Cladocopium221135_c0_seq3	1177	352	sp|Q40299|FCPC_MACPY	216
Cladocopium221169_c0_seq1	1268	132	sp|B0G124|Y9043_DICDI	200
Cladocopium221169_c0_seq2	1204	132	sp|B0G124|Y9043_DICDI	200
Cladocopium221176_c1_seq3	3153	408	sp|P9WQE3|PPSD_MYCTU	1827
Cladocopium221176_c1_seq5	4727	408	sp|P9WQE3|PPSD_MYCTU	1827
Cladocopium221176_c1_seq6	4754	408	sp|P9WQE3|PPSD_MYCTU	1827
Cladocopium221178_c0_seq1	4504	1146	sp|Q01320|TOP2A_MOUSE	1528
Cladocopium221178_c0_seq2	3866	1146	sp|Q01320|TOP2A_MOUSE	1528
Cladocopium221178_c0_seq3	4521	1146	sp|Q01320|TOP2A_MOUSE	1528
Cladocopium221178_c0_seq4	4532	1146	sp|Q01320|TOP2A_MOUSE	1528
Cladocopium221187_c0_seq1	2464	295	sp|Q5D1D6|GBP1_CHLAE	590
Cladocopium221194_c0_seq1	873	146	sp|Q5RAL9|GNA1_PONAB	184
Cladocopium221201_c0_seq2	1836	390	sp|F4KIL8|FBT5_ARATH	492
Cladocopium221206_c0_seq1	2391	594	sp|Q5RC67|DDX23_PONAB	820
Cladocopium221206_c0_seq2	2391	594	sp|Q5RC67|DDX23_PONAB	820
Cladocopium221217_c1_seq1	3069	260	sp|P97694|CYH1_RAT	398
Cladocopium221221_c1_seq1	2219	181	sp|Q9W0Y8|SCN60_DROME	2844
Cladocopium221231_c0_seq1	3892	1007	sp|Q29504|UBA1_RABIT	1058
Cladocopium221254_c0_seq1	1053	257	sp|Q9ZW19|TRNHC_ARATH	271
Cladocopium221264_c0_seq1	2021	187	sp|Q29476|ST1A1_CANLF	295
Cladocopium221294_c0_seq12	575	83	sp|Q9PJY2|PMPB_CHLMU	1672
Cladocopium221381_c0_seq1	1253	309	sp|O31853|YOJK_BACSU	405
Cladocopium221381_c0_seq2	1208	309	sp|O31853|YOJK_BACSU	405
Cladocopium221479_c0_seq1	943	265	sp|P45335|Y1706_HAEIN	669
Cladocopium221479_c0_seq2	925	265	sp|P45335|Y1706_HAEIN	669
Cladocopium221511_c1_seq1	1162	257	sp|Q80Y20|ALKB8_MOUSE	664
Cladocopium221516_c0_seq1	776	191	sp|Q9ZNS1|RS7_AVIMR	190
Cladocopium221516_c0_seq2	708	191	sp|Q9ZNS1|RS7_AVIMR	190
Cladocopium221516_c0_seq3	700	191	sp|Q9ZNS1|RS7_AVIMR	190
Cladocopium221516_c0_seq4	784	191	sp|Q9ZNS1|RS7_AVIMR	190
Cladocopium221530_c0_seq2	1937	492	sp|Q5E9R3|EHD1_BOVIN	534
Cladocopium221530_c0_seq3	1183	379	sp|Q5E9R3|EHD1_BOVIN	534
Cladocopium221546_c0_seq1	3067	928	sp|Q9C1X1|PWP2_SCHPO	854
Cladocopium221546_c0_seq2	3053	836	sp|Q9C1X1|PWP2_SCHPO	854
Cladocopium221547_c0_seq1	848	265	sp|Q9SZ52|PP344_ARATH	1112
Cladocopium221547_c0_seq2	583	140	sp|Q9T0D6|PP306_ARATH	566
Cladocopium221547_c0_seq5	789	250	sp|Q9SV96|PP358_ARATH	563
Cladocopium221547_c0_seq6	608	140	sp|Q9T0D6|PP306_ARATH	566
Cladocopium221547_c0_seq7	827	265	sp|Q9T0D6|PP306_ARATH	566
Cladocopium221547_c0_seq8	810	259	sp|Q9SR00|PP213_ARATH	602
Cladocopium221555_c0_seq1	1437	398	sp|F7J188|NVD_HEMPU	469
Cladocopium221558_c0_seq1	2112	533	sp|P55189|YBAR_BACSU	478
Cladocopium221558_c0_seq2	2412	65	sp|P61859|CALM_NEUCR	149
Cladocopium221558_c0_seq3	1885	66	sp|P61859|CALM_NEUCR	149
Cladocopium221591_c0_seq1	2199	255	sp|Q9VBP3|TNKS_DROME	1181
Cladocopium221591_c0_seq2	3014	125	sp|Q9VBP3|TNKS_DROME	1181
Cladocopium221591_c0_seq3	2235	124	sp|Q9VBP3|TNKS_DROME	1181
Cladocopium221637_c0_seq1	1071	57	sp|Q96M98|PACRG_HUMAN	296
Cladocopium221637_c0_seq3	1052	63	sp|Q96M98|PACRG_HUMAN	296
Cladocopium221637_c0_seq6	1116	57	sp|Q96M98|PACRG_HUMAN	296
Cladocopium221637_c0_seq10	1097	63	sp|Q96M98|PACRG_HUMAN	296
Cladocopium221637_c0_seq13	1219	44	sp|Q9DAK2|PACRG_MOUSE	241
Cladocopium221637_c0_seq18	1264	44	sp|Q9DAK2|PACRG_MOUSE	241
Cladocopium221664_c0_seq1	1224	182	sp|Q9FJ09|IMPA5_ARATH	519
Cladocopium221664_c0_seq2	1247	169	sp|Q9FJ09|IMPA5_ARATH	519
Cladocopium221664_c0_seq3	1200	182	sp|Q9FJ09|IMPA5_ARATH	519
Cladocopium221664_c0_seq4	1288	183	sp|Q71VM4|IMA1A_ORYSJ	526
Cladocopium221664_c0_seq5	1167	169	sp|Q9FJ09|IMPA5_ARATH	519
Cladocopium221664_c0_seq7	1304	182	sp|Q9FJ09|IMPA5_ARATH	519
Cladocopium221664_c0_seq8	1208	183	sp|Q71VM4|IMA1A_ORYSJ	526
Cladocopium221664_c0_seq9	1184	183	sp|Q71VM4|IMA1A_ORYSJ	526
Cladocopium221664_c0_seq10	1143	169	sp|Q9FJ09|IMPA5_ARATH	519
Cladocopium221673_c0_seq1	1175	177	sp|Q09676|YA03_SCHPO	219
Cladocopium221687_c0_seq1	1393	289	sp|Q945F0|DTX47_ARATH	543
Cladocopium221700_c0_seq2	783	179	sp|Q23716|EF2_CRYPV	832
Cladocopium221703_c0_seq1	651	215	sp|Q05746|HSP70_PLACB	686
Cladocopium221744_c0_seq1	1640	301	sp|P28178|PK2_DICDI	479
Cladocopium221780_c0_seq1	1313	264	sp|Q49619|MMPLA_MYCLE	1008
Cladocopium221780_c0_seq2	1333	270	sp|Q49619|MMPLA_MYCLE	1008
Cladocopium221781_c0_seq1	1964	119	sp|P28835|YCF27_PORAE	240
Cladocopium221801_c0_seq3	1124	315	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq5	1387	315	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq7	1322	316	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq8	1193	54	sp|Q8BW94|DYH3_MOUSE	4083
Cladocopium221801_c0_seq13	1049	318	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq22	867	53	sp|E9Q8T7|DYH1_MOUSE	4250
Cladocopium221801_c0_seq35	536	53	sp|E9Q8T7|DYH1_MOUSE	4250
Cladocopium221801_c0_seq36	741	53	sp|E9Q8T7|DYH1_MOUSE	4250
Cladocopium221801_c0_seq43	1125	54	sp|Q8BW94|DYH3_MOUSE	4083
Cladocopium221801_c0_seq44	1380	318	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq45	1312	318	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq46	917	53	sp|E9Q8T7|DYH1_MOUSE	4250
Cladocopium221801_c0_seq55	1563	318	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq57	1706	315	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq58	1631	318	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq61	1455	315	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq63	1118	54	sp|Q8BW94|DYH3_MOUSE	4083
Cladocopium221801_c0_seq64	942	54	sp|Q8BW94|DYH3_MOUSE	4083
Cladocopium221801_c0_seq68	1638	315	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq70	874	54	sp|Q8BW94|DYH3_MOUSE	4083
Cladocopium221801_c0_seq78	809	53	sp|E9Q8T7|DYH1_MOUSE	4250
Cladocopium221801_c0_seq80	1050	54	sp|Q8BW94|DYH3_MOUSE	4083
Cladocopium221801_c0_seq83	611	53	sp|E9Q8T7|DYH1_MOUSE	4250
Cladocopium221801_c0_seq84	799	53	sp|E9Q8T7|DYH1_MOUSE	4250
Cladocopium221801_c0_seq92	3104	914	sp|P35559|IDE_RAT	1019
Cladocopium221801_c0_seq94	1254	316	sp|P35559|IDE_RAT	1019
Cladocopium221804_c0_seq1	1121	102	sp|Q80TY5|VP13B_MOUSE	3993
Cladocopium221804_c0_seq2	8792	102	sp|Q80TY5|VP13B_MOUSE	3993
Cladocopium221839_c0_seq2	1654	304	sp|Q6ASW7|SIZ2_ORYSJ	813
Cladocopium221839_c0_seq4	3435	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221839_c0_seq5	2088	95	sp|Q6P1E1|ZMIZ1_MOUSE	1072
Cladocopium221839_c0_seq6	3001	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221839_c0_seq7	2411	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221839_c0_seq8	2371	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221839_c0_seq9	2391	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221839_c0_seq10	2108	95	sp|Q6P1E1|ZMIZ1_MOUSE	1072
Cladocopium221839_c0_seq11	2953	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221839_c0_seq12	2933	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221839_c0_seq14	2973	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221839_c0_seq16	3455	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221839_c0_seq18	1957	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221839_c0_seq20	2068	95	sp|Q6P1E1|ZMIZ1_MOUSE	1072
Cladocopium221839_c0_seq21	2519	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221839_c0_seq23	3415	95	sp|Q9ULJ6|ZMIZ1_HUMAN	1067
Cladocopium221854_c0_seq1	1697	117	sp|Q8CIE4|PAR10_MOUSE	960
Cladocopium221855_c0_seq1	2622	772	sp|Q6CAX3|CHL1_YARLI	803
Cladocopium221855_c0_seq2	2810	841	sp|O14147|CHL1_SCHPO	844
Cladocopium221866_c0_seq3	1410	384	sp|Q4I298|MRS2_GIBZE	537
Cladocopium221866_c0_seq8	1558	384	sp|Q4I298|MRS2_GIBZE	537
Cladocopium221866_c0_seq9	1479	327	sp|Q6C8H7|LPE10_YARLI	455
Cladocopium221871_c0_seq9	1654	247	sp|Q4R4T6|DDX28_MACFA	546
Cladocopium221888_c0_seq1	3766	122	sp|Q9VIF1|MUT7_DROME	625
Cladocopium221888_c0_seq2	3280	122	sp|Q9VIF1|MUT7_DROME	625
Cladocopium221888_c0_seq3	3828	122	sp|Q9VIF1|MUT7_DROME	625
Cladocopium221888_c0_seq4	3218	122	sp|Q9VIF1|MUT7_DROME	625
Cladocopium221918_c0_seq1	2669	404	sp|Q5VQL1|RH14_ORYSJ	708
Cladocopium221921_c0_seq1	5051	1164	sp|A0R1E8|PKS5_MYCS2	2111
Cladocopium221921_c0_seq4	4780	1070	sp|Q69TY5|SPP_ORYSJ	1246
Cladocopium221921_c0_seq5	4792	1070	sp|Q69TY5|SPP_ORYSJ	1246
Cladocopium221927_c0_seq2	944	119	sp|P0C6B8|SVEP1_RAT	3564
Cladocopium221927_c0_seq3	2757	836	sp|Q9NJ15|PCSK5_BRACL	1696
Cladocopium221927_c0_seq7	753	123	sp|Q6UXG2|ELAP1_HUMAN	1013
Cladocopium221927_c0_seq8	859	123	sp|Q6UXG2|ELAP1_HUMAN	1013
Cladocopium221927_c0_seq12	1087	118	sp|Q4LDE5|SVEP1_HUMAN	3571
Cladocopium221927_c0_seq13	1421	118	sp|Q4LDE5|SVEP1_HUMAN	3571
Cladocopium221927_c0_seq15	790	139	sp|Q5G872|SCUB2_DANRE	1010
Cladocopium221927_c0_seq20	1050	117	sp|Q4LDE5|SVEP1_HUMAN	3571
Cladocopium221927_c0_seq21	1193	117	sp|Q4LDE5|SVEP1_HUMAN	3571
Cladocopium221927_c0_seq24	2721	804	sp|P41413|PCSK5_RAT	1809
Cladocopium221927_c0_seq27	2648	711	sp|Q92824|PCSK5_HUMAN	1860
Cladocopium221927_c0_seq32	981	118	sp|Q4LDE5|SVEP1_HUMAN	3571
Cladocopium221927_c0_seq33	2683	801	sp|Q92824|PCSK5_HUMAN	1860
Cladocopium221927_c0_seq36	2795	773	sp|Q92824|PCSK5_HUMAN	1860
Cladocopium221927_c0_seq40	1384	117	sp|Q4LDE5|SVEP1_HUMAN	3571
Cladocopium221927_c0_seq44	2721	711	sp|Q92824|PCSK5_HUMAN	1860
Cladocopium221953_c0_seq1	1798	110	sp|B0Y567|AFUMC_ASPFC	391
Cladocopium221963_c0_seq1	1201	333	sp|Q9HE12|YI31_SCHPO	601
Cladocopium221963_c0_seq2	856	186	sp|Q9HE12|YI31_SCHPO	601
Cladocopium221976_c0_seq1	1791	516	sp|P22944|NIR_EMENI	1104
Cladocopium221976_c0_seq2	1863	516	sp|P22944|NIR_EMENI	1104
Cladocopium221981_c0_seq1	1876	152	sp|B4J497|SRRT_DROGR	1011
Cladocopium221998_c0_seq1	4039	1283	sp|A8WGF4|IF122_XENTR	1189
Cladocopium222007_c0_seq1	1471	448	sp|P12955|PEPD_HUMAN	493
Cladocopium222033_c0_seq1	1613	49	sp|O15484|CAN5_HUMAN	640
Cladocopium222033_c0_seq5	1793	47	sp|O15484|CAN5_HUMAN	640
Cladocopium222053_c0_seq1	3014	437	sp|A5N245|MUTS2_CLOK5	786
Cladocopium222057_c0_seq1	3576	226	sp|O75694|NU155_HUMAN	1391
Cladocopium222062_c0_seq1	1599	395	sp|Q8H1D8|APY4_ARATH	503
Cladocopium222062_c0_seq2	1617	401	sp|Q8H1D8|APY4_ARATH	503
Cladocopium222064_c0_seq1	702	233	sp|Q39444|FTSH_CAPAN	662
Cladocopium222064_c0_seq2	661	219	sp|Q39444|FTSH_CAPAN	662
Cladocopium222087_c0_seq1	1248	279	sp|D7Y2H2|CDNC_ECOM1	321
Cladocopium222087_c0_seq2	1265	278	sp|D7Y2H2|CDNC_ECOM1	321
Cladocopium222090_c0_seq1	1698	329	sp|B5XF11|KDM8_SALSA	404
Cladocopium222090_c0_seq2	1834	343	sp|Q497B8|KDM8_RAT	414
Cladocopium222117_c0_seq1	1327	88	sp|Q5EAR5|TRPT1_DANRE	225
Cladocopium222126_c0_seq1	2515	292	sp|A0A0H2VDN9|ESIB_ECOL6	490
Cladocopium222136_c0_seq3	695	95	sp|Q863D4|KCNRG_BOVIN	267
Cladocopium222136_c0_seq8	697	95	sp|Q863D4|KCNRG_BOVIN	267
Cladocopium222145_c0_seq5	1976	275	sp|Q54MH0|FHKD_DICDI	749
Cladocopium222147_c0_seq1	2139	546	sp|Q92M14|GLGB_RHIME	736
Cladocopium222193_c0_seq1	1711	430	sp|Q84K71|DTX44_ARATH	521
Cladocopium222193_c0_seq2	1690	430	sp|Q84K71|DTX44_ARATH	521
Cladocopium222194_c0_seq1	557	116	sp|Q9M354|AGD6_ARATH	459
Cladocopium222234_c0_seq1	1575	310	sp|Q2SZJ1|RSMH_BURTA	313
Cladocopium222234_c0_seq3	1490	281	sp|Q2SZJ1|RSMH_BURTA	313
Cladocopium222259_c0_seq3	2540	581	sp|Q57335|Y036_HAEIN	592
Cladocopium222259_c0_seq4	2606	581	sp|Q57335|Y036_HAEIN	592
Cladocopium222279_c0_seq1	4945	206	sp|Q96I24|FUBP3_HUMAN	572
Cladocopium222291_c0_seq2	1352	164	sp|Q96P11|NSUN5_HUMAN	429
Cladocopium222291_c0_seq4	1286	164	sp|Q96P11|NSUN5_HUMAN	429
Cladocopium222301_c0_seq1	1608	173	sp|O49436|PP327_ARATH	660
Cladocopium222312_c0_seq1	1414	352	sp|P9WQC5|ADHC_MYCTU	346
Cladocopium222368_c0_seq1	3452	1078	sp|Q80U96|XPO1_RAT	1071
Cladocopium222402_c1_seq1	2005	410	sp|B9DGY1|AB1K7_ARATH	695
Cladocopium222415_c0_seq1	2202	610	sp|Q08C92|TYW1_DANRE	730
Cladocopium222415_c0_seq3	2719	610	sp|Q08C92|TYW1_DANRE	730
Cladocopium222415_c0_seq4	2223	610	sp|Q08C92|TYW1_DANRE	730
Cladocopium222423_c0_seq1	6014	475	sp|Q7RTR2|NLRC3_HUMAN	1065
Cladocopium222434_c0_seq3	5170	458	sp|P24043|LAMA2_HUMAN	3122
Cladocopium222434_c0_seq4	5122	458	sp|P24043|LAMA2_HUMAN	3122
Cladocopium222446_c0_seq1	4071	842	sp|Q5DTI8|ESYT3_MOUSE	891
Cladocopium222473_c1_seq1	2334	304	sp|O13833|CID1_SCHPO	405
Cladocopium222488_c0_seq1	3027	590	sp|Q39593|SAC1_CHLRE	585
Cladocopium222521_c0_seq1	878	112	sp|B1LLA1|RIHA_ECOSM	311
Cladocopium222530_c0_seq1	1591	302	sp|E2JA28|DDAC_ENTAG	329
Cladocopium222530_c0_seq2	1735	302	sp|E2JA28|DDAC_ENTAG	329
Cladocopium222530_c0_seq3	1704	302	sp|E2JA28|DDAC_ENTAG	329
Cladocopium222534_c0_seq1	1582	358	sp|Q9FVQ4|PLGG1_ARATH	512
Cladocopium222536_c0_seq1	1269	399	sp|Q5ZII9|TFP11_CHICK	827
Cladocopium222536_c1_seq1	1103	311	sp|Q9SHG6|STIP1_ARATH	849
Cladocopium222554_c0_seq1	1963	445	sp|Q9W701|CLCKB_XENLA	689
Cladocopium222554_c0_seq2	1943	390	sp|Q9W701|CLCKB_XENLA	689
Cladocopium222560_c0_seq1	6049	455	sp|F4JTS8|NOV_ARATH	2729
Cladocopium222588_c0_seq1	3376	692	sp|P35207|SKI2_YEAST	1287
Cladocopium222588_c0_seq2	3565	781	sp|O59801|SKI2_SCHPO	1213
Cladocopium222588_c0_seq3	3529	744	sp|O59801|SKI2_SCHPO	1213
Cladocopium222588_c0_seq5	3412	728	sp|P35207|SKI2_YEAST	1287
Cladocopium222589_c1_seq1	3033	584	sp|Q6DHV5|C2D2B_HUMAN	1437
Cladocopium222589_c1_seq2	3063	666	sp|Q8CFW7|C2D2A_MOUSE	1633
Cladocopium222621_c0_seq1	4946	359	sp|Q5DU56|NLRC3_MOUSE	1064
Cladocopium222644_c0_seq1	1064	225	sp|P41043|GSTS1_DROME	249
Cladocopium222645_c0_seq1	2494	754	sp|Q54ML1|NADE_DICDI	713
Cladocopium222645_c0_seq2	2470	746	sp|Q54ML1|NADE_DICDI	713
Cladocopium222645_c0_seq3	2871	705	sp|Q54ML1|NADE_DICDI	713
Cladocopium222645_c0_seq4	2895	713	sp|Q54ML1|NADE_DICDI	713
Cladocopium222664_c0_seq1	1610	424	sp|Q5N941|POLLU_ORYSJ	965
Cladocopium222664_c0_seq2	1544	401	sp|Q9LTX4|POLLU_ARATH	824
Cladocopium222669_c0_seq2	2619	448	sp|A8MR93|ALG12_ARATH	497
Cladocopium222669_c0_seq3	2258	448	sp|A8MR93|ALG12_ARATH	497
Cladocopium222669_c0_seq5	4405	448	sp|A8MR93|ALG12_ARATH	497
Cladocopium222669_c0_seq8	4263	448	sp|A8MR93|ALG12_ARATH	497
Cladocopium222705_c0_seq1	3482	385	sp|Q54XA2|Y9099_DICDI	2242
Cladocopium222705_c0_seq2	3464	385	sp|Q54XA2|Y9099_DICDI	2242
