Mcavernosa09002	sp|Q2TB18|ASTE1_HUMAN	8e-69
Cladocopium271959	sp|Q9D967|MGDP1_MOUSE	2e-22
Mcavernosa00406	sp|Q5ZLR1|WLS_CHICK	2e-74
Cladocopium327687	sp|P16638|ACLY_RAT	1e-112
Cladocopium272021	sp|P52555|ERP29_RAT	2e-14
Cladocopium321306	sp|Q00808|HETE1_PODAS	3e-24
Cladocopium308181	sp|P72935|Y1017_SYNY3	1e-34
Cladocopium117034	sp|Q38997|KIN10_ARATH	1e-100
Mcavernosa24159	sp|Q9UH36|SRR1L_HUMAN	1e-08
Mcavernosa16114	sp|Q498T4|RM02_RAT	2e-55
Mcavernosa21365	sp|P97718|ADA1A_MOUSE	1e-15
Cladocopium19385	sp|A3DF24|DNAJ_CLOTH	1e-16
Cladocopium67988	sp|O22928|PUSH_ARATH	2e-18
Cladocopium161254	sp|Q08972|NEW1_YEAST	9e-103
Cladocopium108084	sp|Q6R5J2|DISP1_DANRE	3e-15
Cladocopium375304	sp|O94565|OMH4_SCHPO	5e-11
Cladocopium309902	sp|Q8H1Q2|NBP35_ARATH	8e-60
Cladocopium156848	sp|Q3UES3|TNKS2_MOUSE	2e-07
Cladocopium317015	sp|Q9KBI9|RRAAH_BACHD	2e-19
Cladocopium280852	sp|Q9LZX6|DAPA1_ARATH	2e-21
Cladocopium283826	sp|B4SBU2|RS12_PELPB	2e-46
Cladocopium151700	sp|Q92R45|ARREH_RHIME	6e-34
Cladocopium99465	sp|Q8ZWC4|Y1861_PYRAE	2e-14
Mcavernosa18752	sp|E2QSX5|IFT43_CANLF	1e-52
Cladocopium294802	sp|Q20748|ATAD3_CAEEL	5e-08
Mcavernosa12105	sp|Q1LWB0|TXB1A_DANRE	2e-11
Cladocopium66328	sp|Q5U504|KLH40_XENLA	6e-05
Mcavernosa01425	sp|Q9VJE5|CL190_DROME	1e-16
Cladocopium50091	sp|Q9W7R4|TEN3_DANRE	1e-05
Cladocopium214864	sp|G5ECS8|ADT1_CAEEL	3e-38
Cladocopium80701	sp|A3DC75|RSGI3_CLOTH	4e-19
Cladocopium272354	sp|Q96S19|MTL26_HUMAN	7e-41
Mcavernosa26431	sp|P9WP27|DAO_MYCTU	1e-08
Cladocopium114786	sp|Q9XGA0|KPRS3_SPIOL	4e-05
Mcavernosa21222	sp|A0MTA1|APEX1_DANRE	1e-56
Cladocopium40907	sp|P08524|FPPS_YEAST	6e-83
Mcavernosa24883	sp|P16066|ANPRA_HUMAN	8e-75
Cladocopium289586	sp|Q54RD6|PP2AB_DICDI	9e-137
Cladocopium238908	sp|Q869W6|MYLKG_DICDI	2e-55
Cladocopium102782	sp|Q96PD7|DGAT2_HUMAN	4e-21
Mcavernosa19499	sp|O73888|HPGDS_CHICK	9e-23
Cladocopium184933	sp|Q9C521|UGAL1_ARATH	9e-06
Mcavernosa03472	sp|Q8WX92|NELFB_HUMAN	1e-158
Cladocopium267907	sp|Q8VDF3|DAPK2_MOUSE	1e-29
Mcavernosa05131	sp|Q0IIE6|ELMD1_BOVIN	7e-10
Cladocopium290225	sp|Q6ICB0|DESI1_HUMAN	6e-07
Cladocopium259647	sp|Q9DBB9|CPN2_MOUSE	2e-11
Cladocopium169327	sp|Q4GZT3|PKD2_BOVIN	2e-10
Cladocopium167538	sp|Q99675|CGRF1_HUMAN	1e-07
Cladocopium316319	sp|O93927|FKS1_CRYNH	1e-75
Cladocopium141667	sp|Q54I57|MYCBP_DICDI	3e-19
Cladocopium111538	sp|O60160|OMH1_SCHPO	3e-20
Cladocopium51146	sp|Q01109|BAH_STRHY	2e-21
Mcavernosa16187	sp|Q91VW5|GOGA4_MOUSE	3e-22
Cladocopium112166	sp|A4G7G5|GLO2_HERAR	9e-17
Cladocopium420635	sp|O54161|EABF_STRCO	4e-05
Cladocopium316586	sp|Q7DBF3|GDPPS_ECO57	2e-22
Cladocopium173024	sp|Q55GN6|Y7588_DICDI	3e-12
Cladocopium119873	sp|Q12JE5|RLMI_SHEDO	7e-14
Mcavernosa34866	sp|A6H603|NWD1_MOUSE	6e-29
Cladocopium254369	sp|O24145|4CL1_TOBAC	9e-119
Cladocopium86048	sp|Q8L7A0|TAUE3_ARATH	1e-13
Cladocopium281506	sp|Q8SWD4|UBIQ_ENCCU	3e-08
Cladocopium306668	sp|Q553F3|UBC2_DICDI	1e-13
Cladocopium222554	sp|Q9BMK9|CLH3_CAEEL	6e-20
Cladocopium312642	sp|Q7ZV60|BCS1_DANRE	1e-61
Mcavernosa01805	sp|Q9R172|NOTC3_RAT	2e-32
Cladocopium125222	sp|A8ILK1|CFA52_CHLRE	1e-43
Cladocopium268829	sp|Q9TSZ3|KCNH2_CANLF	1e-13
Mcavernosa07386	sp|Q7VMI2|YCHF_HAEDU	7e-13
Cladocopium78031	sp|Q9Y899|KCC1B_EMEND	7e-08
Mcavernosa01527	sp|P62296|ASPM_SAIBB	6e-168
Cladocopium293056	sp|Q5U3S7|NOSIP_DANRE	5e-32
Mcavernosa14059	sp|Q5U4F6|WDR34_MOUSE	1e-115
Cladocopium485622	sp|Q5RDU4|PARP6_PONAB	2e-37
Cladocopium164804	sp|Q6ZQY2|LR74B_HUMAN	3e-13
Cladocopium282605	sp|Q32TF8|EFHC2_DANRE	2e-47
Cladocopium213866	sp|Q9LZ82|BTR1_ARATH	3e-12
Mcavernosa16215	sp|Q27256|WHITE_ANOGA	2e-63
Mcavernosa32489	sp|P47032|PRY1_YEAST	5e-18
Cladocopium175796	sp|Q9V2G1|TAW22_PYRAB	3e-26
Mcavernosa29649	sp|Q8IWZ3|ANKH1_HUMAN	1e-86
Cladocopium354687	sp|Q14832|GRM3_HUMAN	1e-11
Cladocopium304285	sp|Q8VZI8|FTSHA_ARATH	2e-44
Cladocopium294172	sp|Q12705|PP2B_SCHPO	6e-123
Cladocopium156840	sp|O34714|OXDC_BACSU	9e-13
Mcavernosa09864	sp|P26779|SAP_BOVIN	5e-09
Mcavernosa16483	sp|Q9TTW3|TEKT1_CANLF	3e-94
Mcavernosa02440	sp|P07106|ACBD5_BOVIN	2e-06
Mcavernosa10556	sp|A8WIP6|CDK20_DANRE	9e-121
Cladocopium26020	sp|Q9H0B6|KLC2_HUMAN	5e-14
Mcavernosa34340	sp|Q5D891|PK3C3_PIG	3e-35
Mcavernosa33584	sp|Q5RI75|RASEF_MOUSE	6e-60
Mcavernosa10722	sp|Q6TMK4|POXA_DICDI	6e-45
Cladocopium280169	sp|Q6AXL5|HBAP1_DANRE	3e-08
Mcavernosa02033	sp|Q28CX0|ELP6_XENTR	3e-19
Mcavernosa00945	sp|Q8CHT3|INT5_MOUSE	1e-42
Cladocopium119839	sp|Q9SCX8|PPA17_ARATH	7e-15
Mcavernosa13205	sp|Q8BTM8|FLNA_MOUSE	1e-73
Mcavernosa24376	sp|O13076|AA2BR_CHICK	1e-22
Mcavernosa29170	sp|Q9UPZ3|HPS5_HUMAN	4e-12
Cladocopium219385	sp|Q869Q0|Y4527_DICDI	5e-103
Cladocopium271689	sp|Q7TQ48|SRCA_MOUSE	6e-12
Cladocopium119856	sp|Q5KU39|VPS41_MOUSE	3e-61
Cladocopium25657	sp|P32023|KGP25_DROME	4e-39
Mcavernosa26995	sp|P38446|NUCA_NOSS1	2e-05
Mcavernosa16320	sp|Q9Z206|ARHG8_MOUSE	5e-05
Mcavernosa13361	sp|Q9BXW9|FACD2_HUMAN	6e-32
Cladocopium427414	sp|Q9LJL3|PREP1_ARATH	4e-60
Cladocopium246859	sp|Q96LZ3|CANB2_HUMAN	6e-08
Mcavernosa04121	sp|P18762|ADRB2_MOUSE	2e-26
Cladocopium304796	sp|Q54HP3|DRG1_DICDI	8e-70
Cladocopium26489	sp|P22314|UBA1_HUMAN	3e-23
Mcavernosa19928	sp|Q9P215|POGK_HUMAN	2e-16
Mcavernosa04709	sp|Q9VA38|WARTS_DROME	6e-178
Mcavernosa04482	sp|Q4H4B6|SCRIB_DANRE	2e-52
Cladocopium255538	sp|Q08DV6|ASB3_BOVIN	1e-11
Cladocopium167240	sp|Q6FS54|DBP3_CANGA	2e-54
Cladocopium103513	sp|P42856|ZB14_MAIZE	9e-53
Mcavernosa27916	sp|Q32PW3|TAF2_DANRE	8e-61
Mcavernosa02234	sp|O55058|FBLN4_CRIGR	3e-31
Cladocopium301999	sp|Q6C0K9|BYE1_YARLI	1e-06
Mcavernosa11520	sp|A7SFB5|CGAS_NEMVE	1e-29
Cladocopium299326	sp|Q9M0S5|ISOA3_ARATH	5e-160
Cladocopium273388	sp|Q8GYH8|SUT42_ARATH	7e-20
Cladocopium115840	sp|Q8LPF4|AVT1E_ARATH	5e-13
Mcavernosa04878	sp|P28818|RGRF1_RAT	2e-103
Mcavernosa04820	sp|Q7YQD7|FBLN3_MACFA	6e-20
Mcavernosa19760	sp|Q09225|NRF6_CAEEL	8e-11
Cladocopium117002	sp|Q9HGI7|ERF3_CANMA	6e-115
Cladocopium113741	sp|A6QP05|DHR12_BOVIN	8e-42
Mcavernosa26242	sp|Q5E985|HYAL1_BOVIN	1e-51
Cladocopium207246	sp|B5XAM2|ICT1_SALSA	3e-22
Mcavernosa03564	sp|Q9D8P7|TF3C6_MOUSE	3e-11
Mcavernosa21853	sp|Q5C9Z4|NOM1_HUMAN	3e-94
Mcavernosa10477	sp|A2VDD2|TC1DB_XENLA	2e-20
Cladocopium102900	sp|Q641K5|NUAK1_MOUSE	1e-25
Mcavernosa27022	sp|Q8R151|ZNFX1_MOUSE	6e-12
Cladocopium77054	sp|Q99KV1|DJB11_MOUSE	1e-11
Mcavernosa08109	sp|Q593B6|FA5_PSETE	4e-31
Mcavernosa34599	sp|P41240|CSK_HUMAN	4e-73
Cladocopium83185	sp|Q57772|Y326_METJA	3e-56
Mcavernosa04253	sp|Q6NRH3|CC149_XENLA	5e-50
Mcavernosa22585	sp|P07711|CATL1_HUMAN	2e-40
Cladocopium31868	sp|Q91820|AURAA_XENLA	6e-52
Cladocopium207128	sp|Q05860|FMN1_MOUSE	6e-15
Mcavernosa17708	sp|Q6DIV6|VIAAT_XENTR	7e-49
Cladocopium285511	sp|Q8BHB0|NOD1_MOUSE	4e-18
Cladocopium85179	sp|P48101|CHLI_CYAPA	3e-106
Cladocopium178134	sp|Q13416|ORC2_HUMAN	2e-18
Mcavernosa18770	sp|Q6GN16|PI4KB_XENLA	2e-140
Cladocopium311924	sp|P10482|BGLS_CALSA	3e-33
Mcavernosa04259	sp|Q9H4G4|GAPR1_HUMAN	5e-20
Mcavernosa16259	sp|Q03376|BAR3_CHITE	4e-05
Cladocopium294000	sp|Q6YK44|SUT4_ORYSJ	7e-22
Cladocopium188201	sp|Q42290|MPPB_ARATH	2e-90
Mcavernosa25026	sp|O18806|FA8_CANLF	6e-09
Cladocopium284963	sp|Q641G7|ARPC4_XENLA	9e-68
Cladocopium248071	sp|Q8RWL6|STY17_ARATH	6e-45
Cladocopium42912	sp|Q9SR77|HBPL1_ARATH	6e-14
Cladocopium223111	sp|A9WGE3|SCCT_CHLAA	2e-102
Mcavernosa12909	sp|Q8CI17|MB213_MOUSE	8e-15
Mcavernosa01031	sp|A2VDX7|EXO5_BOVIN	2e-60
Mcavernosa32375	sp|Q3U4G3|XXLT1_MOUSE	3e-49
Mcavernosa14773	sp|Q6NRW0|MTBP_XENLA	4e-06
Mcavernosa28817	sp|Q9CXF7|CHD1L_MOUSE	4e-55
Mcavernosa28413	sp|Q640L5|CCD18_MOUSE	5e-33
Mcavernosa04810	sp|Q5R754|CDKL2_PONAB	7e-46
Cladocopium291295	sp|Q0TSR5|Y876_CLOP1	2e-26
Cladocopium297258	sp|P0AGM0|YHHT_ECOLI	6e-05
Mcavernosa23555	sp|Q8WNR0|COPT1_PIG	5e-07
Cladocopium46899	sp|B1JE82|MSRA_PSEPW	5e-07
Mcavernosa10077	sp|Q8NCC3|PAG15_HUMAN	4e-75
Mcavernosa09152	sp|P58545|BTBD3_MOUSE	1e-52
Cladocopium269728	sp|O43543|XRCC2_HUMAN	8e-06
Cladocopium178981	sp|Q9MA15|AB1K3_ARATH	7e-54
Cladocopium282427	sp|Q2HJ94|DNJA2_BOVIN	7e-50
Cladocopium57725	sp|Q92DM1|PHOT_LISIN	3e-13
Cladocopium36540	sp|P46837|YHGF_ECOLI	6e-11
Cladocopium56805	sp|D4AU31|SWNK_ARTBC	1e-27
Cladocopium264071	sp|Q0VC92|MGN2_BOVIN	7e-88
Cladocopium205982	sp|Q00689|GP63_LEIGU	5e-12
Cladocopium56466	sp|Q9D119|PPR27_MOUSE	7e-05
Cladocopium80855	sp|P14270|PDE4D_RAT	8e-45
Mcavernosa18017	sp|P0C2C1|RM30_RAT	3e-17
Mcavernosa12871	sp|Q6JEL2|KLH10_HUMAN	2e-16
Mcavernosa07758	sp|P69566|RANB9_MOUSE	1e-163
Cladocopium65126	sp|Q9NS40|KCNH7_HUMAN	1e-34
Cladocopium352636	sp|Q9Y5B8|NDK7_HUMAN	4e-14
Cladocopium39828	sp|Q556Y9|MD2L1_DICDI	6e-72
Mcavernosa10712	sp|Q8R481|PERL_MESAU	8e-06
Mcavernosa18749	sp|Q6ZMI0|PPR21_HUMAN	3e-96
Mcavernosa00543	sp|Q80ZA4|PKHL1_MOUSE	9e-51
Cladocopium187654	sp|Q38AH0|MTR1_TRYB2	3e-36
Cladocopium113365	sp|A7STV9|SLX1_NEMVE	1e-32
Cladocopium279061	sp|P9WNZ3|DESA3_MYCTU	7e-09
Mcavernosa32647	sp|Q9XWB9|BAT36_CAEEL	1e-05
Mcavernosa14789	sp|P22045|PGFS_LEIMA	8e-24
Mcavernosa09501	sp|Q9Y6L7|TLL2_HUMAN	1e-16
Cladocopium122934	sp|Q8GYP6|PPR49_ARATH	3e-18
Mcavernosa18132	sp|P18426|SCR11_NOTSL	2e-26
Mcavernosa09602	sp|Q86L04|TRAP1_DICDI	3e-138
Mcavernosa27009	sp|Q9P2K9|DISP3_HUMAN	2e-15
Cladocopium320890	sp|P46436|GST1_ASCSU	4e-16
Cladocopium100930	sp|Q9CQA9|NTPCR_MOUSE	1e-08
Cladocopium324210	sp|Q8GWB7|GUX6_ARATH	3e-06
Cladocopium308950	sp|Q9ZQ47|GRDP1_ARATH	8e-40
Mcavernosa35105	sp|Q3U481|MFS12_MOUSE	2e-14
Cladocopium266558	sp|Q86A77|VATD_DICDI	1e-53
Mcavernosa21978	sp|P55066|NCAN_MOUSE	1e-14
Mcavernosa05197	sp|Q67480|DNLI_FOWPN	3e-154
Cladocopium52537	sp|Q91611|DHHB_XENLA	1e-06
Cladocopium121665	sp|O30408|TYCB_BREPA	4e-28
Cladocopium118719	sp|Q5TJG6|BRD2_CANLF	1e-06
Cladocopium194730	sp|O83553|PFP_TREPA	4e-66
Cladocopium120147	sp|Q80XJ3|TTC28_MOUSE	9e-05
Mcavernosa11561	sp|Q5FYB0|ARSJ_HUMAN	1e-139
Cladocopium153863	sp|Q15034|HERC3_HUMAN	4e-14
Mcavernosa16042	sp|P10242|MYB_HUMAN	2e-66
Cladocopium297049	sp|G4RK44|TPSP_THETK	3e-38
Cladocopium121767	sp|A8MS41|CCR4D_ARATH	3e-09
Cladocopium286293	sp|O23617|TPS5_ARATH	5e-80
Mcavernosa20768	sp|Q400C7|AMZ2_RAT	2e-29
Cladocopium331039	sp|P50108|MNN10_YEAST	2e-07
Cladocopium271213	sp|Q5XI32|CAPZB_RAT	2e-50
Cladocopium167211	sp|Q93VG8|PPDEX_ARATH	5e-11
Mcavernosa11117	sp|O43614|OX2R_HUMAN	8e-33
Mcavernosa25338	sp|Q8VBV3|EXOS2_MOUSE	1e-125
Mcavernosa06647	sp|Q8BH18|TM117_MOUSE	9e-150
Cladocopium83799	sp|Q9FV52|MAP1B_ARATH	9e-85
Cladocopium40260	sp|Q9D8X5|CNOT8_MOUSE	2e-13
Mcavernosa33333	sp|Q67BT3|S13A5_MOUSE	4e-19
Cladocopium184035	sp|Q54I89|RENT1_DICDI	1e-25
Mcavernosa29940	sp|P83038|HDAC4_CHICK	1e-99
Mcavernosa00466	sp|Q94FY8|TOCC_MAIZE	4e-08
Mcavernosa19162	sp|Q9YHV4|FSTA_DANRE	7e-36
Mcavernosa31984	sp|Q20502|HUTH1_CAEEL	2e-151
Mcavernosa08425	sp|Q8CFK2|TF3B_MOUSE	1e-57
Cladocopium115774	sp|Q4V8U5|ANO10_DANRE	3e-50
Mcavernosa32623	sp|O15439|MRP4_HUMAN	3e-15
Cladocopium290162	sp|P15381|CAC1C_RABIT	2e-05
Cladocopium180522	sp|A0B5R0|PPAC_METTP	1e-22
Cladocopium67556	sp|Q9NES8|PPP5_CAEEL	1e-15
Cladocopium305230	sp|Q9SL48|SLY1_ARATH	1e-49
Mcavernosa17955	sp|Q98SN7|WNT2B_CHICK	5e-66
Cladocopium182535	sp|O95271|TNKS1_HUMAN	3e-11
Cladocopium267868	sp|P47194|SYB_DORPE	2e-08
Mcavernosa12450	sp|P13944|COCA1_CHICK	2e-28
Cladocopium306342	sp|Q9C5X3|KEULE_ARATH	2e-32
Cladocopium273148	sp|Q500U8|TKPR1_ARATH	6e-62
Cladocopium391736	sp|A7MAZ3|UBA5_BOVIN	2e-65
Cladocopium51444	sp|O95218|ZRAB2_HUMAN	5e-09
Cladocopium174073	sp|Q8BYK8|ZC3H6_MOUSE	2e-08
Mcavernosa21468	sp|Q922Q1|MARC2_MOUSE	2e-49
Cladocopium182471	sp|A4SGY4|NADD_CHLPM	3e-08
Mcavernosa06796	sp|Q7Z020|TRPA1_DROME	2e-10
Mcavernosa33815	sp|E1C1R4|UBP47_CHICK	3e-70
Mcavernosa09327	sp|Q2UPB1|ACLC_ASPOR	9e-42
Mcavernosa20573	sp|Q4R5P6|DC1L2_MACFA	1e-46
Mcavernosa20793	sp|Q4LDE5|SVEP1_HUMAN	7e-14
Cladocopium60318	sp|P49739|MCM3M_XENLA	2e-40
Mcavernosa13925	sp|Q90632|MOT3_CHICK	8e-20
Mcavernosa27819	sp|Q8NFH4|NUP37_HUMAN	4e-76
Cladocopium197505	sp|P46875|KN14N_ARATH	7e-28
Cladocopium348858	sp|A0A0R4IBK5|R213A_DANRE	8e-21
Mcavernosa21627	sp|O15439|MRP4_HUMAN	1e-37
Cladocopium48006	sp|Q99385|VCX1_YEAST	3e-61
Cladocopium19775	sp|Q24W96|MENG_DESHY	1e-06
Cladocopium156031	sp|O66921|DNAJ2_AQUAE	3e-18
Mcavernosa03437	sp|Q8BQM4|HEAT3_MOUSE	8e-21
Mcavernosa02606	sp|Q6VUC1|DPH3_CRIGR	9e-24
Cladocopium232033	sp|Q04960|DNJH_CUCSA	1e-06
Cladocopium299268	sp|B2GEP6|GAL1_LACF3	2e-09
Cladocopium41601	sp|Q39709|FCP_ISOGA	4e-16
Mcavernosa18774	sp|Q29491|ALDH2_MACPR	6e-41
Mcavernosa07827	sp|Q2KHT3|CL16A_HUMAN	3e-21
Cladocopium35801	sp|Q9J569|V162_FOWPN	4e-05
Cladocopium229521	sp|P19485|CYA1_RHIME	8e-36
Cladocopium224970	sp|P43317|GUN5_HYPJE	3e-06
Cladocopium284139	sp|O27549|DADD_METTH	3e-76
Cladocopium156476	sp|Q9VBP9|NPL4_DROME	7e-21
Cladocopium41192	sp|P39823|PSS_BACSU	5e-05
Cladocopium35838	sp|Q499U1|S2538_RAT	5e-07
Cladocopium180063	sp|Q8W0Y9|KN14U_ARATH	2e-33
Cladocopium276547	sp|Q3IE45|ILVC_PSEHT	3e-92
Cladocopium32339	sp|Q17GR9|CIAO1_AEDAE	2e-22
Mcavernosa23890	sp|Q62190|RON_MOUSE	1e-10
Mcavernosa05183	sp|Q5R4V4|SARNP_PONAB	5e-14
Cladocopium292912	sp|Q8VZE4|PP299_ARATH	2e-09
Cladocopium283729	sp|Q7YR39|DHX16_PANTR	5e-101
Cladocopium195012	sp|A9PCL4|PRX2_POPTR	7e-26
Mcavernosa04418	sp|P10079|FBP1_STRPU	7e-63
Cladocopium267365	sp|Q866F4|ADCYA_RABIT	2e-31
Cladocopium310532	sp|P20794|MAK_HUMAN	1e-06
Mcavernosa23586	sp|D3Z3C6|ZFAN4_MOUSE	4e-68
Mcavernosa00330	sp|Q61115|PTC1_MOUSE	6e-159
Cladocopium114672	sp|P37024|HRPB_ECOLI	2e-56
Cladocopium194397	sp|P9WQE7|PPSA_MYCTU	4e-56
Cladocopium263874	sp|Q8W493|FNRL2_ARATH	8e-23
Cladocopium95033	sp|Q2NCA3|LVHK1_ERYLH	2e-08
Cladocopium62771	sp|Q55G91|U160_DICDI	1e-62
Mcavernosa04595	sp|Q6DFB7|POC5_XENLA	2e-40
Mcavernosa14695	sp|F1MV99|SSR5_BOVIN	6e-07
Cladocopium339502	sp|Q9C0Y6|YKM8_SCHPO	3e-42
Mcavernosa16890	sp|Q3MHQ7|TM86A_BOVIN	2e-57
Mcavernosa21202	sp|Q9EPR4|S23A2_MOUSE	7e-14
Cladocopium53124	sp|Q9MAC9|PDRP2_ARATH	8e-24
Cladocopium47407	sp|Q92253|RCO3_NEUCR	8e-53
Cladocopium185477	sp|Q7T6Y2|YR831_MIMIV	1e-25
Cladocopium292944	sp|Q54GN8|NSA2_DICDI	8e-102
Cladocopium284632	sp|Q55C77|FCL_DICDI	2e-148
Cladocopium178362	sp|Q9ZAU1|DNRU_STRPE	2e-05
Mcavernosa33624	sp|A0JM23|NPHP3_XENTR	3e-05
Cladocopium69198	sp|Q7ZUW2|HYOU1_DANRE	3e-46
Cladocopium114815	sp|P10575|GLRX1_BOVIN	5e-17
Mcavernosa02407	sp|Q6DE75|S2538_XENLA	1e-94
Cladocopium172208	sp|Q8W4K1|TYW23_ARATH	3e-06
Cladocopium121477	sp|Q4R3U7|GL8D2_MACFA	6e-19
Cladocopium290622	sp|P43317|GUN5_HYPJE	4e-08
Mcavernosa13846	sp|Q3UNX5|ACSM3_MOUSE	9e-29
Cladocopium67097	sp|P93043|VPS41_ARATH	1e-20
Mcavernosa05728	sp|B2RYF1|PPR37_RAT	1e-78
Cladocopium45402	sp|Q39128|KAT1_ARATH	6e-09
Mcavernosa30023	sp|A0NLY7|ISAHY_LABAI	2e-06
Mcavernosa10546	sp|A6H603|NWD1_MOUSE	9e-104
Cladocopium246447	sp|Q6GLW1|THO4B_XENLA	2e-46
Mcavernosa12812	sp|Q7TSV4|PGM2_MOUSE	4e-70
Mcavernosa11378	sp|A6H7H7|FBX3_BOVIN	3e-74
Cladocopium118497	sp|Q8LAN3|P4H4_ARATH	1e-28
Mcavernosa18082	sp|Q8R151|ZNFX1_MOUSE	1e-18
Mcavernosa04745	sp|P0C6B8|SVEP1_RAT	7e-29
Cladocopium39461	sp|Q9FY46|SUT41_ARATH	2e-128
Mcavernosa20731	sp|Q6EV56|OFUT2_PANTR	1e-140
Cladocopium56707	sp|Q8SSN5|NAA20_DICDI	1e-62
Cladocopium268314	sp|P79060|SUI1_SCHPO	4e-22
Mcavernosa03976	sp|Q68DK7|MSL1_HUMAN	7e-16
Mcavernosa14172	sp|Q5RB68|IF2B2_PONAB	1e-23
Cladocopium48895	sp|O80977|VSR3_ARATH	8e-35
Cladocopium111213	sp|Q53G59|KLH12_HUMAN	2e-08
Mcavernosa10876	sp|P57787|MOT4_MOUSE	1e-23
Cladocopium240978	sp|Q9H2K2|TNKS2_HUMAN	1e-13
Cladocopium198869	sp|Q53B88|NOD2_HYLLA	2e-11
Cladocopium86460	sp|Q26678|FCA3_TRYBB	3e-11
Mcavernosa24015	sp|Q9ULH0|KDIS_HUMAN	6e-46
Cladocopium306449	sp|P0CAZ0|TTL3B_TETTS	5e-43
Cladocopium150802	sp|Q7T3P8|FEM1C_DANRE	2e-28
Mcavernosa09040	sp|Q2T9V8|DTD1_BOVIN	1e-77
Mcavernosa05946	sp|O15973|OPSD1_MIZYE	6e-25
Cladocopium52933	sp|Q8SKU2|TIC62_PEA	7e-12
Mcavernosa19653	sp|P57788|MOT4_CHICK	1e-16
Cladocopium179795	sp|O05156|ALE1_STACP	8e-08
Cladocopium119669	sp|Q9FMQ1|PP376_ARATH	1e-52
Mcavernosa33744	sp|Q2KHM9|MOONR_HUMAN	1e-14
Cladocopium210395	sp|Q9SIC9|PP178_ARATH	6e-18
Cladocopium124577	sp|Q02357|ANK1_MOUSE	1e-08
Mcavernosa24430	sp|A4D0V7|CPED1_HUMAN	1e-96
Mcavernosa08200	sp|W4VS99|NEP_TRILK	5e-11
Mcavernosa11017	sp|Q5RCZ7|RCBT2_PONAB	5e-12
Cladocopium21432	sp|Q4R4U1|PANK4_MACFA	7e-42
Cladocopium50739	sp|Q67XX3|FB252_ARATH	1e-16
Cladocopium46577	sp|Q9ZP06|MDHM1_ARATH	6e-105
Cladocopium258960	sp|Q460N5|PAR14_HUMAN	3e-175
Cladocopium173760	sp|F4IVR7|MYO10_ARATH	5e-88
Cladocopium275274	sp|Q5RA17|RRP7A_PONAB	6e-08
Mcavernosa30574	sp|O47497|NU4M_METSE	6e-74
Mcavernosa29886	sp|Q3V1H9|SAMD5_MOUSE	1e-20
Mcavernosa13227	sp|Q22460|BCA1_CAEEL	2e-59
Cladocopium235727	sp|Q5EA50|RABEK_BOVIN	1e-18
Mcavernosa01441	sp|Q6DH23|V26BL_DANRE	8e-139
Cladocopium273035	sp|P06240|LCK_MOUSE	8e-23
Cladocopium271575	sp|Q08A71|ANM6_ARATH	6e-61
Cladocopium230872	sp|F4K3X8|KN7L_ARATH	6e-53
Mcavernosa25625	sp|Q9H4G4|GAPR1_HUMAN	3e-26
Cladocopium282965	sp|Q86ZC1|KINH_BOTFU	8e-55
Mcavernosa14364	sp|P48630|FD6E1_SOYBN	5e-44
Cladocopium216285	sp|P49477|PSAC_TRICV	1e-36
Mcavernosa27703	sp|Q54SZ8|NPC22_DICDI	5e-05
Cladocopium306310	sp|Q653P0|KOR1_ORYSJ	6e-21
Cladocopium200513	sp|P09398|STRG_STRGR	5e-10
Mcavernosa31676	sp|Q9TUI7|ABEC1_MONDO	2e-05
Mcavernosa11413	sp|Q5RKS2|SMIM7_MOUSE	2e-24
Cladocopium352017	sp|Q6P3R8|NEK5_HUMAN	5e-69
Cladocopium155037	sp|O43093|KINH_SYNRA	1e-19
Cladocopium293912	sp|Q5Z9Z0|BGL24_ORYSJ	2e-111
Cladocopium228292	sp|C5G0N1|UTP25_ARTOC	1e-57
Cladocopium266564	sp|P34713|PGP3_CAEEL	2e-48
Mcavernosa12775	sp|A5PJX7|S6A13_BOVIN	7e-21
Mcavernosa05806	sp|Q8CFG5|CA2D3_RAT	5e-39
Cladocopium267717	sp|Q9NQT8|KI13B_HUMAN	1e-33
Cladocopium203027	sp|Q9LQ14|PPR96_ARATH	2e-44
Mcavernosa17006	sp|Q8CBH5|MFSD6_MOUSE	2e-39
Mcavernosa01859	sp|Q8MJC3|CASP3_RABIT	3e-45
Mcavernosa04019	sp|A1L1W9|MOT10_DANRE	3e-72
Cladocopium283105	sp|Q8KG38|GLMS_CHLTE	2e-83
Cladocopium43748	sp|P0C622|CMTB_PSEPU	3e-11
Cladocopium368967	sp|Q12714|GUN1_TRILO	4e-13
Cladocopium176866	sp|Q9LT02|PDR2_ARATH	8e-116
Cladocopium166302	sp|A6QL92|S35F5_BOVIN	6e-21
Cladocopium275657	sp|Q9H0J9|PAR12_HUMAN	3e-06
Mcavernosa33079	sp|P43003|EAA1_HUMAN	1e-88
Mcavernosa17302	sp|Q8R4V5|OIT3_MOUSE	2e-06
Cladocopium198639	sp|Q8BG19|TMTC4_MOUSE	3e-57
Mcavernosa34981	sp|B5DF07|MRPP3_RAT	2e-05
Cladocopium111855	sp|Q9DBA6|TYSD1_MOUSE	7e-15
Mcavernosa18119	sp|Q5SVZ6|ZMYM1_HUMAN	1e-11
